nome_site;contato_nome;usuario;cidade;uf;categoria;tags;categoria_imovel;negociacao;contato_fone;contato_whatsapp;contato_instagram;contato_site;contato_desc;card_nome;card_localizacao;card_area;card_area_contruida;descricao;preco;card_imagem_url;card_url;og_title;og_image;og_description;og_status;galeria;data_primeiro_scraper_brasil;data_primeiro_scraper_eua;data_ultimo_scraper_brasil;data_ultimo_scraper_eua;data_expiracao;cidade_sugerida;uf_sugerido;usuario_email
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Apartamentos;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Apartamento | Centro | APT-V/2100";"Unaí, MG";;;"<b>Descrição</b><br/>APARTAMENTO A VENDA NO CENTRO<br/>➜No centro<br/>➜Predio com elevador<br/>➜Frente para a rua<br/>➜Sol da manhã<br/>➜03 quartos sendo 01 suite com sacada<br/>➜Sala de estar<br/>➜Todo no porcelanato<br/>➜Fino acabamento<br/>➜Rebaixamento em gesso<br/>➜Iluminação em Led<br/>➜02 vagas de garagem<br/>➜Aceita financiamento<br/>➜Área total de 102,09m²<br/>Valor: R$ 550 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";550000;https://sucessoimoveis.imb.br/imoveis/apartamento-centro-apt-v-2100/;https://sucessoimoveis.imb.br/imoveis/apartamento-centro-apt-v-2100/;"Apartamento | Centro | APT-V/2100 – Sucesso Imóveis";;;ok;img_80000eb0a847e7a52528e404e5edba2b.png,img_e8037903a90204ce7dc3b9757c48ddb1.png,img_09b716097c131271cf4d8b8e1638b643.png,img_787a7865322b708d7daa7b8c427215db.png,img_84d017861a2b3e033ed00d581a0d435d.png,img_af9a70749be8fec065f7bd3c08ec566c.png,img_6268c735b4206a1a359574444561041e.png,img_61cdf0b4b458299c38c603da8d8b9b2f.png,img_99a8a314c404beeade5fb4509c354df8.png,img_628e7b23ab0cfe80decba0029b3a696e.png;"10/08/2026 23:31:01";"2026-08-10 23:31:01";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:01";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Canabrava | CS-V/6850";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO CANABRAVA<br/>➜Área total de 240m²<br/>➜Área construida de 210m²<br/>➜03 quartos sendo 01 suite<br/>➜02 banheiros<br/>➜Iluminação em LED<br/>➜Energia solar composta por 12 placas<br/>➜Hidromassagem com aquecimento solar<br/>➜Aceita troca como parte do pagamento<br/>Valor: R$ 1.650.000,00<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";1650;https://sucessoimoveis.imb.br/imoveis/casa-canabrava-cs-v-6850/;https://sucessoimoveis.imb.br/imoveis/casa-canabrava-cs-v-6850/;"Casa | Canabrava | CS-V/6850 – Sucesso Imóveis";;;ok;img_338b0c1cba53fbc9d4aa7cf13aebf882.png,img_df0b606530ca7f37936e7838ab56893a.png,img_21817ef10b5a1e748988a3199a2ed259.png,img_c2492a44b2f2baec9afe110c90b09423.png,img_f56a31aa6efbf82055a4cfdde2e3338e.png,img_aedb67b8dc5f9802f68957802105b945.png,img_9b82ff1d1538d21b9efdf5ea1cd90672.png,img_5a22281634755d6dcfabc0b930f76f61.png,img_90357bce1a6e95a24b563346425cdf22.png,img_4b164de9327c5a6d6806863552736c7b.png;"10/08/2026 23:31:03";"2026-08-10 23:31:03";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:03";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Santa Clara | CS-V/7050";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO SANTA CLARA<br/>➜Área total de 300m²<br/>➜03 quartos sendo 01 suite<br/>➜Sala<br/>➜Copa<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Área de serviço coberta<br/>➜Varanda na lateral e nos fundos<br/>➜03 vagas de garagem<br/>➜Escriturada<br/>➜Aceita financiamento<br/>➜Aceita sugestão de negocio<br/>Valor: R$ 250 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";250000;https://sucessoimoveis.imb.br/imoveis/casa-santa-clara-cs-v-7050/;https://sucessoimoveis.imb.br/imoveis/casa-santa-clara-cs-v-7050/;"Casa | Santa Clara | CS-V/7050 – Sucesso Imóveis";;;ok;img_312cfbf0dfedbdc17d9a93c2d29e4ad8.png,img_2a9f8c662c31d32d642355dc251be5dc.png,img_183222a330e7531675f2bf764ef5879a.png,img_e3d1f054de36729bd522ec13abc46e42.png,img_98637186ef67ab22a9a59ffdc1794fef.png,img_21b5d37facd8b8204272f4bbecfc893a.png,img_aa33c8ed9793a0e8ce4046066864bc60.png,img_d7c9aa764b69ace1dbf7a4c3413e9f46.png,img_dbf410d997636e435642f078b8e31414.png,img_51e381dc233c2150cb15c4c1c24038bc.png;"10/08/2026 23:31:04";"2026-08-10 23:31:04";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:04";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Lotes e Terrenos";;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"02 Lotes | Beira da Rodovia";"Unaí, MG";;;"<b>Descrição</b><br/>02 LOTES A BEIRA DA RODOVIA<br/>➜Área de 525m² cada<br/>➜De frente para a rodovia<br/>➜Quitado<br/>Valor: R$ 850 reais o m²<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";850;https://sucessoimoveis.imb.br/imoveis/02-lotes-beira-da-rodovia/;https://sucessoimoveis.imb.br/imoveis/02-lotes-beira-da-rodovia/;"02 Lotes | Beira da Rodovia – Sucesso Imóveis";;;ok;img_9139d9f03954194808e5346a3bb27fcc.png,img_7d77826ae9d31b1af87caa7f53b5906f.png,img_a96f91fa47f99dbf29c469fb929a2ca6.png,img_aca8e41da5122e097a1b394e60675a60.png,img_cebce1c7360f8013754c8fd733b3d157.png;"10/08/2026 23:31:05";"2026-08-10 23:31:05";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:05";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Sítios e Chácaras";Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Chacara | Mansões Concordia";"Unaí, MG";;;"<b>Descrição</b><br/>CHACARA A VENDA NO SETOR DE MANÕES CONCORDIA<br/>➜Área total de 2.400m²<br/>➜Setor de Mansões Concordia<br/>➜Escriturada<br/>➜Estuda sujestão de negocio<br/>➜Aceita financiamento<br/>Valor: R$ 180 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";180000;https://sucessoimoveis.imb.br/imoveis/chacara-mansoes-concordia-2/;https://sucessoimoveis.imb.br/imoveis/chacara-mansoes-concordia-2/;"Chacara | Mansões Concordia – Sucesso Imóveis";;;ok;img_ea5ee482f8a1784f3dd213cb9362aab6.png,img_e07f9e58bd29a4825eaac2dab100d0d7.png;"10/08/2026 23:31:06";"2026-08-10 23:31:06";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:06";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Apartamentos;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Apartamento | Centro";"Unaí, MG";;;"<b>Descrição</b><br/>APARTAMENTO A VENDA NO CENTRO<br/>➜03 quartos sendo 01 suite<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Moveis planejados na cozinha, banheiros e área de serviço<br/>➜Sacada<br/>➜Predio com elevador<br/>➜Vaga de garagem<br/>➜Área de serviço<br/>➜Aceita financiamento<br/>Valor: R$ 380 mil<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";380000;https://sucessoimoveis.imb.br/imoveis/apartamento-centro-7/;https://sucessoimoveis.imb.br/imoveis/apartamento-centro-7/;"Apartamento | Centro – Sucesso Imóveis";;;ok;img_414aa157ea86aa8c037dd9d857b387a6.png,img_684acb5d65868109296b7e2541b0aae1.png,img_6c971bec5e44b47c5a7d611b15ac263d.png,img_163988c6703134a74f89d39f6aafeab9.png,img_ef3625b80b7c7c657f03db781c6f35c9.png,img_e92e0c4eb499835235dfecc6ea19546a.png,img_e2979528314a54d3da4bf68065f63529.png,img_5279b371e7522c43215c8b0d8d7e406e.png,img_a62a92ec934003bba5e2541efab463d3.png;"10/08/2026 23:31:07";"2026-08-10 23:31:07";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:07";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Canabrava";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO CANABRAVA<br/>➜Área total de 280m²<br/>➜Área construida de 129,39m²<br/>➜03 quartos sendo 01 suite<br/>➜Sala e cozinha tipo americana<br/>➜Banheiro social<br/>➜Moveis planejados na cozinha e na suite<br/>➜Garagem coberta<br/>➜Área de serviço coberta<br/>➜Casa de laje<br/>➜Varanda<br/>➜Portão eletronico<br/>➜Aceita financiamento<br/>Valor: R$ 750 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/>📲 JOÃO (38) 9 9975-9955 – CRECI 60432";750000;https://sucessoimoveis.imb.br/imoveis/casa-canabrava-2/;https://sucessoimoveis.imb.br/imoveis/casa-canabrava-2/;"Casa | Canabrava – Sucesso Imóveis";;;ok;img_49b7e4fb280831f56761c243febe430a.png,img_a65885c9bc0a2c6a5e62887bb2983be5.png,img_aa2bf9bf63a3232cfc4cf4e017189a47.png,img_2838f5d3aa0193070ff942e4857fa373.png,img_449312a113257975054f1f704a85a40b.png,img_fed9aa74e85c74b5e81346d186f83105.png,img_b0c7a5abc3af3dbf98cd00d79d15b622.png,img_9a13c1b6d8cc8e5fa98484e6cc1aa4f3.png,img_d0a40ceedf6f9358abfceaed97cf0788.png,img_0bac7728b2846e68e34dd49b07889080.png;"10/08/2026 23:31:16";"2026-08-10 23:31:16";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:16";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;"Lotes e Terrenos";Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Lote a venda | Riviera Park";"Unaí, MG";;;"<b>Descrição</b><br/>LOTE A VENDA NO BAIRRO RIVIERA PARK<br/>➜ Área total de 360mts<br/>➜ 12X30<br/>➜ Quitado<br/>Valor: R$180 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";180000;https://sucessoimoveis.imb.br/imoveis/lote-a-venda-riviera-park/;https://sucessoimoveis.imb.br/imoveis/lote-a-venda-riviera-park/;"Lote a venda | Riviera Park – Sucesso Imóveis";;;ok;img_cbff0fba6513ef12ffe7ca9487f0e51a.png,img_db32139590036522bee22ef8b6bdefa5.png,img_fe1b14d26dbc792a719b84e572cb3526.png,img_1fa3a13a805240def898080c78f2823a.png,img_9fb7ec47837d1b27d37b2731def6099d.png,img_cd3c5d6affe12ee3d2eb36f934bedd81.png,img_21df1bc111bee522f5e2cd76ceb5ecd2.png,img_caee54b273241362b08d830beb27f96f.png,img_e3850855bef29fb08eb9fb701a73af66.png;"10/08/2026 23:31:17";"2026-08-10 23:31:17";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:17";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Sobrado | Alto Padrão";"Unaí, MG";;;"<b>Descrição</b><br/>SOBRADO DE LUXO A VENDA<br/>➜Lote de 360m²<br/>➜04 suítes sendo 01 suite master e todas com moveis planejados<br/>➜Depósito externo e dispensa para organização<br/>➜Banheiro de serviço<br/>➜Revestimentos de primeira linha<br/>➜Banheiros com sistema de monocomando<br/>➜Piscina aquecida e com iluminação interna<br/>➜Lavabo interno e externo<br/>➜Esquadrias de alumínio em todas as portas e janelas<br/>➜Infraestrutura para ar-condicionado em todos os ambientes.<br/>Valor: R$ 2.550.000,00<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713<br/> ";2550000;https://sucessoimoveis.imb.br/imoveis/sobrado-alto-padrao/;https://sucessoimoveis.imb.br/imoveis/sobrado-alto-padrao/;"Sobrado | Alto Padrão – Sucesso Imóveis";;;ok;img_167a05ffb1e951a8d1053a3c800e75d7.png,img_bcfeb238daa428a9f3eb4e6262756e5e.png,img_db8e58fb1fc95aadc86ceafb7bf0f652.png,img_983fff7c0ab3963677e951604e035f98.png,img_308a152c590e756714ad2cf0fc3b48dd.png,img_bfa1841693c63a6a1a48cdd4b00f8efe.png,img_b45f08b1265481f0c3af8e2c52a303c1.png,img_350b94585b07dc9ee0eaddce321a6c2e.png,img_deafe1ea4e38b10edd70c78e4ee0d4a8.png,img_f361f9122d1ab82124065d0e01e0c6c5.png;"10/08/2026 23:31:18";"2026-08-10 23:31:18";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:18";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Apartamentos;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Apartamento | Divineia";"Unaí, MG";;;"<b>Descrição</b><br/>APARTAMENTO A VENDA NO BAIRRO DIVINEIA<br/>➜03 quartos sendo 01 suite<br/>➜Cozinha com moveis planejados<br/>➜No porcelanato<br/>➜Sacada<br/>➜Elevador<br/>➜Vaga de garagem<br/>➜Aceita financiamento<br/>Valor: R$ 380mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";380000;https://sucessoimoveis.imb.br/imoveis/apartamento-divineia-2/;https://sucessoimoveis.imb.br/imoveis/apartamento-divineia-2/;"Apartamento | Divineia – Sucesso Imóveis";;;ok;img_049eef00310fa5f279f69c0f773b4a96.png,img_2c7930bd9083fbcb07231986e2eee3e7.png,img_5f7c1fc4bc2dad2df7e414c7a8364914.png,img_3f2392d9305291b8170b930be1744533.png,img_0707a49ef1a87296efc63c3ad920f2e8.png,img_b19b8d24acfdbc3f298bde84346df52e.png,img_a55ecd97887579433f2101f9e3f31d07.png,img_978ff67913c33969271a2b82e0c3c54b.png,img_0b8f068e76a9fc5c52a46e9f2f5e8084.png,img_83d4bc11d4d105a09c1de5affaa4c97d.png;"10/08/2026 23:31:19";"2026-08-10 23:31:19";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:19";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Água Branca II";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO ÁGUA BRANCA II<br/>➜Área total de 200m²<br/>➜03 quartos sendo 01 suite<br/>➜Sala<br/>➜Cozinha<br/>➜Banheiro social<br/>➜Vaga de garagem<br/>➜Aceita financiamento<br/>Valor: R$ 370mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";370000;https://sucessoimoveis.imb.br/imoveis/casa-agua-branca-ii/;https://sucessoimoveis.imb.br/imoveis/casa-agua-branca-ii/;"Casa | Água Branca II – Sucesso Imóveis";;;ok;img_ee642f669f946628b9591d6fe188da97.png,img_08a7c2c53e4beca55fe3073893871b06.png,img_3dacd6b9165d2ddbdd4f297da585839d.png,img_2fac02c29e509fa8c3eaf9e593cfd8fe.png,img_335a7369d94ae8937ee9ac4a501d5732.png,img_f1f2e67698688c2a354cb4a305cb9af3.png,img_c941f48fc5127ac28b09e47d75dac24c.png,img_250fd1751ca195e87dd56bfe43808f0a.png,img_a5a2f751a0649a8c3ddd39afca944c46.png,img_d20360973804e8268e346b0940f3b0ef.png;"10/08/2026 23:31:21";"2026-08-10 23:31:21";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:21";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Apartamentos;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Apartamento | Venda";"Unaí, MG";;;"<b>Descrição</b><br/>APARTAMENTO A VENDA<br/>➜Área total de 72m²<br/>➜02 quartos sendo 01 suite<br/>➜Sala com painel de TV<br/>➜Cozinha com armários<br/>➜Sacada para a rua<br/>➜Armários nos banheiros<br/>➜Sol da manha<br/>➜Vaga de garagem<br/>➜Aceita financiamento<br/>Valor: R$260 mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";260000;https://sucessoimoveis.imb.br/imoveis/apartamento-venda-3/;https://sucessoimoveis.imb.br/imoveis/apartamento-venda-3/;"Apartamento | Venda – Sucesso Imóveis";;;ok;img_5849d0bd8de3e31edbf1d8df1c2f3d71.png,img_5b5e777c9a2a73af7706865a90f5550f.png,img_ff8e6b62dc8130ff05ff714ad9093d17.png,img_bdf3c7a2c4b6794e32fc31a9ba9e06bb.png,img_79564736d49e6c79dfdd0b1da65a2a43.png,img_3d138b7de64c14e326ebda77afc86ce7.png,img_58ef450b2661f98a794b216fe5a9c2f9.png,img_373a17c81c85c6c7da3c75c12905526f.png,img_c9271d1e8d4bf7e1b711270d402214ef.png,img_7c5afeae20d5c0d7dc03f64822e8ead2.png;"10/08/2026 23:31:22";"2026-08-10 23:31:22";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:22";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Divineia";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO DIVINEIA<br/>➜Área total de 420m²<br/>➜Área construída de 240m²<br/>➜03 quartos sendo 01 suíte com closet<br/>➜Cozinha<br/>➜Sala de estar e de TV<br/>➜02 banheiros sociais<br/>➜Área de serviço<br/>➜Rebaixamento em gesso<br/>➜Lavanderia<br/>➜Garagem coberta para 04 carros<br/>Valor: R$ 1.1milhão<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";1100;https://sucessoimoveis.imb.br/imoveis/casa-divineia-3/;https://sucessoimoveis.imb.br/imoveis/casa-divineia-3/;"Casa | Divineia – Sucesso Imóveis";;;ok;img_be7da0041cf02939ae7675bf4d899dd9.png,img_6593d44295f50b606a0c42c7921539f3.png,img_e1eaa83a2a911aeeb0100e34d21deb2f.png,img_397d391e048f7c8ee65358298d9fea7a.png,img_41758dfa69eb000063a4797166466017.png,img_20ba5f3d0a64b5549ca2140ebf4138e9.png,img_fc962d3f90ed85eeb33b660489aa6c71.png,img_0dc619805c1edeb7ce5527b78729a9ee.png,img_ea035544568ef30643569bf70728b26e.png,img_812532ee13c8d26e4545c617bbb1579f.png;"10/08/2026 23:31:24";"2026-08-10 23:31:24";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:24";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Terra Nova";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO TERRA NOVA<br/>➜Área total de 300m²<br/>➜Área construída de 180m²<br/>➜03 quartos sendo 01 suíte com closet<br/>➜Cozinha com armários planejados e churrasqueira<br/>➜Sala ampla<br/>➜Ofurô com hidromassagem e aquecida<br/>➜Lavabo<br/>➜Banheiro social<br/>➜Garagem para 02 carros<br/>➜Aceita financiamento<br/>Valor: R$ 890mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";890000;https://sucessoimoveis.imb.br/imoveis/casa-terra-nova-5/;https://sucessoimoveis.imb.br/imoveis/casa-terra-nova-5/;"Casa | Terra Nova – Sucesso Imóveis";;;ok;img_fda3f090d08f858bbb7ce5c151b7f245.png,img_1079f759ab0741577dc537d501b758ca.png,img_a378bc370848edf8e06cceb719935e8c.png,img_938dacc8d40a51c271a9fa275fd804be.png,img_8705c1a8a88ef2ff1be97a91266eb6d8.png,img_8df7b90c8be7aaecd80820c5944c0b88.png,img_6da796610fcd332247766b73f62aab6b.png,img_86d18112800c3123d0a86da96c1211b0.png,img_9296d353b38ee75f0c6f072daf57f06a.png,img_84665dc666077dc900ba8467e2619ab7.png;"10/08/2026 23:31:25";"2026-08-10 23:31:25";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:25";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Santa Luzia";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO SANTA LUZIA<br/>➜Área total de 311m²<br/>➜Área construída de 230m²<br/>➜03 quartos sendo 01 suite<br/>➜Sala de estar<br/>➜Sala de TV<br/>➜Cozinha americana<br/>➜Área gourmet com churrasqueira<br/>➜Área de serviço<br/>➜Dispensa<br/>➜Armários planejados nos quartos e na cozinha<br/>➜Piso em porcelanato<br/>➜Não aceita financiamento<br/>➜Pega imóvel de menor valor na negociação<br/>Valor: R$ 600mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";600000;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia-2/;https://sucessoimoveis.imb.br/imoveis/casa-santa-luzia-2/;"Casa | Santa Luzia – Sucesso Imóveis";;;ok;img_dd820859c7b858084b6f2c85e8b2a68c.png,img_ce1f1f40c8488abb626fe0c6c175f812.png,img_85f6df1fae007931e029cd038ae6b502.png,img_fdc2f5fa7dd288de82093f10af19b9ca.png,img_abf0ad7b4fdb065942e2f12d3a6e70a4.png,img_664eef3a54326a5452d22e211c1671c7.png,img_97d268d6647213ff583810508ca2da6a.png,img_91db7223486cdb46b97d9ab1c51d19e7.png,img_b92c19661ad439ae9e04118478c93f57.png,img_dad2b31633bdd3bd652f904c9e8e800a.png;"10/08/2026 23:31:26";"2026-08-10 23:31:26";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:26";;;sucesso@imoveisunai.com.br
"Sucesso Imóveis";"Sucesso Imóveis";sucessoimoveis;Unaí;MG;;;Casas;Venda;"(38) 99935-9555";"(38) 99935-9555";;https://sucessoimoveis.imb.br;;"Casa | Primavera";"Unaí, MG";;;"<b>Descrição</b><br/>CASA A VENDA NO BAIRRO PRIMAVERA<br/>➜Área total de 200m²<br/>➜02 quartos<br/>➜Casa de forro<br/>➜Não aceita financiamento<br/>Valor: R$ 350mil<br/>🤝 Agende uma visita<br/>📲 BILL (38) 9 9996-9555 – CRECI 49239<br/>📲 CARLA (38) 9 9996-7788 – CRECI 46816<br/>📲 CÉSAR (38) 9 9935-4646 – CRECI 40029<br/>📲 ELVIO (38) 9 9911-9555 – CRECI 51713";350000;https://sucessoimoveis.imb.br/imoveis/casa-primavera-10/;https://sucessoimoveis.imb.br/imoveis/casa-primavera-10/;"Casa | Primavera – Sucesso Imóveis";;;ok;img_4e282e79f62909ed521ca82e95050e75.png,img_152550ba79c40eb487cf492199c3087c.png,img_04eace20351fae57a2fc732fa92e3118.png,img_df87ac0fc2a15714e8e640dfdb55f544.png,img_4388032b1f62770063fa811bc5d65d5f.png,img_f8a1869c9ba18c6f9a38a7ef9599375f.png,img_4258a74283c782697d0642c24b3b12e4.png,img_c17797594c983ac6d2151c055cc9b81f.png,img_5225365f1c6507043729eddbfabacdf9.png;"10/08/2026 23:31:28";"2026-08-10 23:31:28";"11/08/2026 00:58:44";"2026-08-11 00:58:44";"2026-09-09 23:31:28";;;sucesso@imoveisunai.com.br
